Modern Times,4,这部电影的成功之后不久，有声电影就全面抢班夺权了。无声电影在摩登时代落幕，表演大师卓别林则首次在影片中发出了声音，颇有深意的巧合。对比城市之光，前者的浓浓的人性光辉是不可超逾的，但这部摩登时代所反思的社会性在今天也不过时
Modern Times,4,伟大的电影永远不会过时。看完片子后感觉如果说我们的社会落后一百年，那么我们的文化落后至少落后二百年。
Modern Times,5,工厂拧螺丝好赞！笑过之后依然桑心。女主宝莲·高黛（卓别林第三任妻子）虽然带着默片时代特有的用力过猛表演，觉得她比其他女主真实好看很多而且和费雯丽挺像的。最后的欢乐歌舞是卓别林默片先河呀~ 真心四星半的。。。http://bbs.eastgame.org/viewthread.php?tid=49361 @
Modern Times,4,还清楚的记得当年看摩登时代的情景，也只是无意中转台转到中央六，虽然这是一部在现在看来土到掉渣的电影，但是我还是被深深吸引，没有对白，完全靠卓别林夸张卖力的表演，和滑稽的音乐，当时就在想，真是个伟大的演员。
Modern Times,4,卓别林真是大师。最后的背影真是感人，小人物的欢笑泪水。
Modern Times,5,"和20班的学生一起看完了
大师就是大师，把喜剧和悲剧融合的恰到好处"
Modern Times,4,很讽刺。。笑中带泪。。很Charles Chaplin。。
Modern Times,3,能博得大众好感的大师级艺术家多半是左逼。不是说不能左，但我觉得至少也该向张广天那样知右而后左。卓别林在《摩登时代》《城市之光》中表现出来的左，是比较玻璃心和一厢情愿的。不过电影的场面调度和构图应属顶级。
Modern Times,5,卓别林兼任制片人、导演、主演、编剧、配乐，最后竟然一个奥斯卡的提名都没有？
Modern Times,4,默片时代音画同步简直是影史颠峰啊，进入有声片就弱了很多。表演太好，没办法想象是排练了多少次才正式拍的。
Modern Times,5,"两段吃饭呼应甚好 at Piazza Maggiore, Il Cinema Ritrovato"
Modern Times,5,1、非常精彩也非常完整；2、自导自演自编 ；3、没有人能够超越他；4、无声亦如此，有声还了得。
Modern Times,5,本以为三十年代的技术局限会让片子看起来很粗糙，看过之后发现是现代好多作品都无法媲美的神作
Modern Times,5,查理也想去坐牢 哈哈哈 - 他们想拥有一个家，然后他们便拥有了一座百货大楼 - 查理总能遇到好女孩 他也总喜欢跟人的午饭过不去  - 治愈系 - 伟大的电影 - 被特效（玻璃绘景 悬挂模型）所折服 -见《影评》2013.11.23
Modern Times,5,卓别林的所有作品都很伟大优秀  并反映特定条件下的人民生活，有自己对政治和社会还有人物的思考和理解。非常喜欢卓别林
Modern Times,5,工业革命的影响和资本主义低阶的生活写照。 我们可以看到大量的细节和桥段，至今的电影仍在模仿和引用。我们的喜剧，进步的只有画面，只有技术，没有桥段，没有升华。
Modern Times,5,卓别林，公认的世界最伟大的喜剧演员。即使多年以后，还是没有人能够超越或者接近
Modern Times,5,卓大师的经典，虽然很多镜头有点过头了；跨时代的想象力，揭示的是那么多现实，只要行动，总会越来越好的；看这片的时候，想到犯罪心理里面，一帮人破案后一起看卓大师的胶带电影的场景，很是温馨
Modern Times,5,还有那部影片对我们这个时代大讽刺能像这部片一样，让你爆笑得想流泪呢？
Modern Times,5,卓别林最后一部无声影片，即使现在看来，仍然很好看，这就是经典！
Modern Times,4,看过很多卓别林的电影，都是这种以幽默的方式反映底层人民生活，这种题材的电影什么时候能来到中国呢
Modern Times,5,虽然是1936年的电影，除了画面是黑白的，对白少了点，其他一点都感觉不出他的陈旧。虽然是喜剧片，除了让我笑到肚子疼外，还讽刺了深刻的社会矛盾。尤其是一开始流水线的工作，更是让人能联想到最近热门的富士康问题。
Modern Times,5,他真的很有舞蹈天赋，各种卖萌，很多动作都超可爱，简直可以算是卖萌的始祖。找份工作养活自己可真不容易
Modern Times,[],看完评论才知道我以前居然看过。。。上课的时候看的 实在是没有特别多印象无法给星
Modern Times,5,大师最后的独唱solo真的好给力啊，大师老婆也很有爱，是大师一贯爱用的纯情魅力型女主，可惜最终没能走到最后
Modern Times,4,我本来想给3星的 但是看到9.1的分数我还是怂了。。。怎么说呢 卓别林的片子女主都很漂亮 长镜头下的卓别林演技也是相当精湛 但是这套路看多了还是不甚喜爱- -
Modern Times,4,前二十分钟对工业社会的讽刺十分有意思，在工业化的社会中连个人的生活工作都是机械化的，底层人民会越来越丧失自我的存在。而后描写小人物的求生倒像是凑时间的累赘，又一次证明了央视把人卓别林的片子剪得乱七八糟的
Modern Times,3,无感。可能放在当时的时代背景下有它的深刻意义，当然卓别林创作时有他的想法，我只是觉得现在人把一些“大师作品”过分解读了，无可厚非。而卓别林的表现方式，现在的我没觉得有一点搞笑的地方。女主角的表演？嗯，看她跟卓别林什么关系吧。我只能说卓别林是个愤青，勇敢的愤青，莫神话……
Modern Times,5,虽然没《淘金》《马戏》那么浑然天成，但仍然百看不厌
Modern Times,5,大时代背景下小人物的奋斗史，他和她，辛酸且浪漫，此片无声胜有声，卓别林的肢体语言远胜过一切
Modern Times,[],"Chaplin是一个很好的演员,电影也是一部很不错的电影,但我就是讨厌他演的那种装逼还没事就以贪小便宜为荣的小人物.不过结局我很喜欢"
Modern Times,5,Charles Chaplin.When I was little.
Modern Times,5,女主角好漂酿！
Modern Times,5,个人喜欢这部片子胜于城市之光。对社会现实的讽刺与调笑无可超越，这个吸引人的爱情故事的心酸和欢乐也是其他片子望尘莫及。Never say die. We will get along! 携手向阳而去。感动。
Modern Times,5,差点错失。卓别林真天才。默片大爱。午餐机器极尽反讽，所谓的提高效率。字幕的字体好喜欢。女主有点点象艾玛。从那时起梦想就是有房子啊。吃那么多毒品竟然还活着。生活的心酸，小人物的悲剧，难得的爱情。最后唱的那首真好听。两人走在路上真是神隐喻。所以有点像移民么。流水线上的机械操作2013#157
Modern Times,4,喜剧中带着忧伤。巨型齿轮的那个桥段真是深入人心，其他片段也都有印象。
Modern Times,5,故事简单却又生动，现在看依旧能笑出来。配乐过于屌，结尾悲伤而深远。
Modern Times,5,王彬老师课上看的呀，竟然从来没有完整看完过
Modern Times,5,喜剧外表下包裹着的悲剧内核。比绝望更残忍的是永远看不到尽头的希望，挣扎过、努力过、试着改变过，“黎明”会更好么？
"Il buono, il brutto, il cattivo",5,电影院看了加长版，我都没有形容词了，真是坐在那儿激动的坐不住，看完了死活不想走，回来的路上还是回不过神。简直就好看的可以让别的导演都去自杀。。。我要是个导演我对我的人生都没有指望了，完全没法超越这了
"Il buono, il brutto, il cattivo",5,最棒的西部片。最后贝克汉姆赢了。
"Il buono, il brutto, il cattivo",5,哎，瞧瞧人家故事写的，现在这种经典的传奇式电影快绝迹了
"Il buono, il brutto, il cattivo",5,像是在看贝克汉姆、刘德华和徐锦江一起演戏……OST真棒！！！！
"Il buono, il brutto, il cattivo",5,配乐太给力了！
"Il buono, il brutto, il cattivo",5,啊啊啊啊啊……啊……啊啊……
"Il buono, il brutto, il cattivo",5,The good loves the ugly. laf
"Il buono, il brutto, il cattivo",4,the bad 也太象刘德华了。。。><
"Il buono, il brutto, il cattivo",4,Clint Eastwood做了一辈子的帅哥
"Il buono, il brutto, il cattivo",[],几欲睡找 3个小时 我现在好想打人
"Il buono, il brutto, il cattivo",5,太喜欢他了，音乐自是NB的不用说～这个老头子年轻的时候这么帅啊～～
"Il buono, il brutto, il cattivo",5,三小时剧情不拖沓，畅快淋漓。人物个个形象丰满，性格鲜明。绝对是西部片中最好的作品。融入南北战争的元素使电影的立意得以提升，思考深度增加，又不失当地充斥着一种轻松幽默的气氛。
"Il buono, il brutto, il cattivo",4,年轻时候的伊斯特伍德长得太像裘德洛了！
"Il buono, il brutto, il cattivo",5,"the ugly, the bad and the good， the good帅呆了，经典的没话说"
"Il buono, il brutto, il cattivo",5,Tuco很出彩
"Il buono, il brutto, il cattivo",4,怎么看都觉得good和ugly有基情~
"Il buono, il brutto, il cattivo",5,每支枪都有他们自己的声音，我喜欢ugly，哈哈哈
"Il buono, il brutto, il cattivo",5,按“一部增加一个角色”的惯例出场的Ugly形成了三部以来对剧情的最大推动力，平纠纷，讨赏金，寻宝藏，利用报复要挟挽救互相依靠，反复反复又反复的三人行造就了系列中最丰满的结束。
"Il buono, il brutto, il cattivo",5,伊莱·沃勒克-你滑稽的表情，暴躁而冲动，喜感十足，以此得奖不为过；李·范·克里夫-邪恶的三角眼却又如此内敛而表现出来，罪恶感十足，堪称影帝；克林特·伊斯特伍德-你那深邃的凝视、冷静的张望、机警的窥伺、永远缓缓点燃嘴角边那只雪茄，携带稍微扬起的嘴角，满脸络腮胡，却无法掩饰这种深沉的帅
"Il buono, il brutto, il cattivo",4,我看的是英文配音加长版。。于是乎故事就不很紧凑了555
"Il buono, il brutto, il cattivo",5,电影院看了加长版，我都没有形容词了，真是坐在那儿激动的坐不住，看完了死活不想走，回来的路上还是回不过神。简直就好看的可以让别的导演都去自杀。。。我要是个导演我对我的人生都没有指望了，完全没法超越这了
"Il buono, il brutto, il cattivo",5,最棒的西部片。最后贝克汉姆赢了。
"Il buono, il brutto, il cattivo",5,哎，瞧瞧人家故事写的，现在这种经典的传奇式电影快绝迹了
"Il buono, il brutto, il cattivo",5,像是在看贝克汉姆、刘德华和徐锦江一起演戏……OST真棒！！！！
"Il buono, il brutto, il cattivo",5,配乐太给力了！
"Il buono, il brutto, il cattivo",5,啊啊啊啊啊……啊……啊啊……
"Il buono, il brutto, il cattivo",5,The good loves the ugly. laf
"Il buono, il brutto, il cattivo",4,the bad 也太象刘德华了。。。><
"Il buono, il brutto, il cattivo",4,Clint Eastwood做了一辈子的帅哥
"Il buono, il brutto, il cattivo",[],几欲睡找 3个小时 我现在好想打人
"Il buono, il brutto, il cattivo",5,太喜欢他了，音乐自是NB的不用说～这个老头子年轻的时候这么帅啊～～
"Il buono, il brutto, il cattivo",5,三小时剧情不拖沓，畅快淋漓。人物个个形象丰满，性格鲜明。绝对是西部片中最好的作品。融入南北战争的元素使电影的立意得以提升，思考深度增加，又不失当地充斥着一种轻松幽默的气氛。
"Il buono, il brutto, il cattivo",4,年轻时候的伊斯特伍德长得太像裘德洛了！
"Il buono, il brutto, il cattivo",5,"the ugly, the bad and the good， the good帅呆了，经典的没话说"
"Il buono, il brutto, il cattivo",5,Tuco很出彩
"Il buono, il brutto, il cattivo",4,怎么看都觉得good和ugly有基情~
"Il buono, il brutto, il cattivo",5,每支枪都有他们自己的声音，我喜欢ugly，哈哈哈
"Il buono, il brutto, il cattivo",5,按“一部增加一个角色”的惯例出场的Ugly形成了三部以来对剧情的最大推动力，平纠纷，讨赏金，寻宝藏，利用报复要挟挽救互相依靠，反复反复又反复的三人行造就了系列中最丰满的结束。
"Il buono, il brutto, il cattivo",5,伊莱·沃勒克-你滑稽的表情，暴躁而冲动，喜感十足，以此得奖不为过；李·范·克里夫-邪恶的三角眼却又如此内敛而表现出来，罪恶感十足，堪称影帝；克林特·伊斯特伍德-你那深邃的凝视、冷静的张望、机警的窥伺、永远缓缓点燃嘴角边那只雪茄，携带稍微扬起的嘴角，满脸络腮胡，却无法掩饰这种深沉的帅
"Il buono, il brutto, il cattivo",4,我看的是英文配音加长版。。于是乎故事就不很紧凑了555
"Il buono, il brutto, il cattivo",5,那个受伤的南方士兵本来还有气，结果吸了东木大爷两口烟立马死翘翘，这个故事告诉我们吸烟有害健康.
"Il buono, il brutto, il cattivo",5,从大镖客到双镖客再到三镖客，三部曲有重复的演员，相同的制片班底和相同的外景地，与其它三部曲一样野心越来越大，但不一样的是莱翁内越来越好。三镖客加入了战争背景和更多的人性关怀更显史诗般的雄伟大气。
"Il buono, il brutto, il cattivo",5,当背景不再只是背景，从架空的摆设变为坚实的地基，欲望、善恶与生死都长出根茎盘踞在内战的土壤中，于是故事就不再只是故事。
"Il buono, il brutto, il cattivo",5,看完后，无比崇敬。很好奇高手的枪法都是怎么炼成的。世界上有两种人，一种是枪里面装满子弹的人，一种是只会挖坟的人。讲得太酷了。好人终究打败了敌人，敌人终究死有余辜了，还有丑人，活着，让这个世界更开心一点。
"Il buono, il brutto, il cattivo",3,西部片无感 配乐牛逼 贝克汉姆很帅= =
"Il buono, il brutto, il cattivo",5,5.0。1.重温莱昂内游侠传奇，再聆莫里康配乐经典。2.每支枪都有独特的声音，无论好坏丑。3.伤心坡坟场之奔跑，暗示南北战争的疮痍。4.结尾的经典逻辑问题。
"Il buono, il brutto, il cattivo",5,虽说试图在历史和政治上做更多文章的野心在好坏丑中还略显刻意和生硬，但是能把类型片做到这么极致，也只能等字幕推完齐声鼓掌了。伟大的电影就是，即使你知道自己不喜欢西部片，但是还是情不自禁被带入，被感染，被叹服。从此以后，我再也不黑东木爷爷执导的电影了：）
"Il buono, il brutto, il cattivo",4,The Good很帅，有些小细节很有趣
"Il buono, il brutto, il cattivo",5,这配乐是被多少后生盗用过。
"Il buono, il brutto, il cattivo",5,Best of the genre!
"Il buono, il brutto, il cattivo",4,1.蓝光修复版，一开始看片头甚是有给五星的冲动。2.缺这一星留在故意分明的好坏丑定位，奔放犀利但不容深思。3.OST是那种只要一听就能神魂出窍的。4.好演员，好剧本，如果能借助今天的特效铺上养眼的西部风光那就好了，能找得到媲美老东木的演员，那就值得翻拍。
"Il buono, il brutto, il cattivo",3,如果更纯粹的拍一部娱乐片而不是刻意、做作的在时代政治背景上大作文章寻求象征性的深度意义的话，会简练刺激很多。有些情节太浮皮潦草，一个靠卖枪过活的老头怎么就那么容易被劫了？前戏太多太长到令人厌烦以致严重破坏了悬念的构成。L确实离约翰福特意义上的类型片大师有一定距离，影评人没有看走眼
"Il buono, il brutto, il cattivo",5,1、这次看的是179分钟的美国加长版！好人负责耍酷，坏人负责冷酷，丑人负责小丑搞怪。2、粗犷爽快又令人忍俊不禁，野性又充满诗意，从炸毁大桥到给北方军上尉喝酒给南军上尉抽烟到丑人在伤心破公墓疯跑到三人决斗，简直诗意爆棚。3、我在2014年看1966年的电影讲述1862年的美国西部故事。
"Il buono, il brutto, il cattivo",5,【A-】名不虚传，果然是非常精彩的片子，莱昂内太大气了，可我居然分了好几次才看完，太对不起这么好的电影了，以后一定要找时间重看。不过觉得战争戏挺莫名奇妙的，西部片里为啥要插个这东西
"Il buono, il brutto, il cattivo",4,于是，在寻宝的道路上，三个人使出浑身解数，上演了一场场对决的好戏……
"Il buono, il brutto, il cattivo",5,最好的西部片。
"Il buono, il brutto, il cattivo",5,@影城；好看到三小时几乎身形未动；蒙太奇剪辑运用到炉火纯青，来回切换间，观众完全沉入镜头节奏；结尾三人对峙太经典，各种眼神对接、远景中景近景眼睛特写，达到最强音；剧本非常赞，三种性格的角色对比很出彩，丑人负责大部分笑声，东木太帅！配乐极赞，旁边竟有人跟着哼唱起来。。
"Il buono, il brutto, il cattivo",4,现在看起来，总觉得这片子，有点，基。伊斯特伍德年轻的时候的确帅，不过更喜欢那个丑，希望他俩幸福。
"Il buono, il brutto, il cattivo",4,三位都好帅啊！剧情很吸引人，小细节很有意思的！
